TF_Locus,Matrix_ID,Matrix_Type,Family
AT5G29000,TFmatrixID_1039,Direct,G2-like
AT5G37020,TFmatrixID_0156,Direct,ARF
AT5G37020,TF_motif_seq_0335,Direct,ARF
AT5G37260,TFmatrixID_0369,Inferred,MYB_related
AT5G38140,TF_motif_seq_0257,Direct,NF-YC
AT5G38800,TFmatrixID_0877,Direct,bZIP
AT5G38860,TFmatrixID_0172,Direct,bHLH
AT5G38860,TFmatrixID_0819,Direct,bHLH
AT5G39610,TFmatrixID_0388,Direct,NAC
AT5G39610,TFmatrixID_1592,Direct,NAC
AT5G39610,TFmatrixID_1593,Direct,NAC
AT5G39610,TFmatrixID_1598,Direct,NAC
AT5G39610,TFmatrixID_1590,Direct,NAC
AT5G39610,TFmatrixID_1310,Direct,NAC
AT5G39610,TFmatrixID_1600,Direct,NAC
AT5G39610,TFmatrixID_1346,Direct,NAC
AT5G39610,TFmatrixID_1588,Direct,NAC
AT5G39610,TFmatrixID_1584,Direct,NAC
AT5G39610,TFmatrixID_1597,Direct,NAC
AT5G39610,TFmatrixID_1589,Direct,NAC
AT5G39610,TFmatrixID_1595,Direct,NAC
AT5G39610,TFmatrixID_1599,Direct,NAC
AT5G39610,TFmatrixID_1591,Direct,NAC
AT5G39610,TFmatrixID_1586,Direct,NAC
AT5G39610,TFmatrixID_1594,Direct,NAC
AT5G39610,TFmatrixID_1587,Direct,NAC
AT5G39610,TFmatrixID_1581,Direct,NAC
AT5G39610,TFmatrixID_1596,Direct,NAC
AT5G39610,TFmatrixID_1585,Direct,NAC
AT5G39610,TFmatrixID_1583,Direct,NAC
AT5G39610,TFmatrixID_1582,Direct,NAC
AT5G39660,TF_motif_seq_0239,Direct,Dof
AT5G39660,TFmatrixID_0239,Direct,Dof
AT5G39760,TFmatrixID_1508,Direct,ZF-HD
AT5G39760,TFmatrixID_1504,Direct,ZF-HD
AT5G39820,TFmatrixID_1358,Direct,NAC
AT5G40330,TFmatrixID_1221,Direct,MYB
AT5G40350,TFmatrixID_0360,Direct,MYB
AT5G41030,TFmatrixID_0424,Inferred,TCP
AT5G41030,TFmatrixID_0429,Inferred,TCP
AT5G41030,TFmatrixID_0438,Inferred,TCP
AT5G41570,TFmatrixID_0452,Inferred,WRKY
AT5G41570,TFmatrixID_0443,Inferred,WRKY
AT5G41570,TFmatrixID_0444,Inferred,WRKY
AT5G41570,TFmatrixID_0453,Inferred,WRKY
AT5G41570,TFmatrixID_0466,Inferred,WRKY
AT5G41570,TFmatrixID_0457,Inferred,WRKY
AT5G41570,TFmatrixID_0468,Inferred,WRKY
AT5G41570,TFmatrixID_0445,Inferred,WRKY
AT5G41570,TFmatrixID_0447,Inferred,WRKY
AT5G41570,TFmatrixID_0448,Inferred,WRKY
AT5G41570,TFmatrixID_0464,Inferred,WRKY
AT5G41570,TFmatrixID_0458,Inferred,WRKY
AT5G41570,TFmatrixID_0461,Inferred,WRKY
AT5G41570,TFmatrixID_0442,Inferred,WRKY
AT5G41570,TFmatrixID_0459,Inferred,WRKY
AT5G41570,TFmatrixID_0456,Inferred,WRKY
AT5G41570,TFmatrixID_0446,Inferred,WRKY
AT5G41570,TFmatrixID_0460,Inferred,WRKY
AT5G41570,TFmatrixID_0455,Inferred,WRKY
AT5G41570,TFmatrixID_1456,Direct,WRKY
AT5G41570,TFmatrixID_0450,Inferred,WRKY
AT5G41570,TFmatrixID_0454,Inferred,WRKY
AT5G41570,TFmatrixID_0463,Inferred,WRKY
AT5G41570,TFmatrixID_1464,Direct,WRKY
AT5G41570,TFmatrixID_0462,Inferred,WRKY
AT5G42520,TFmatrixID_0796,Direct,BBR-BPC
AT5G42630,TFmatrixID_0049,Direct,G2-like
AT5G42630,TFmatrixID_0050,Direct,G2-like
AT5G42630,TFmatrixID_0357,Inferred,G2-like
AT5G42820,TFmatrixID_0992,Direct,NA
AT5G43170,TFmatrixID_0219,Inferred,C2H2
AT5G43170,TFmatrixID_0211,Inferred,C2H2
AT5G43170,TFmatrixID_0213,Inferred,C2H2
AT5G43270,TFmatrixID_0411,Inferred,SBP
AT5G43270,TFmatrixID_0407,Inferred,SBP
AT5G43270,TFmatrixID_0399,Inferred,SBP
AT5G43270,TFmatrixID_0409,Inferred,SBP
AT5G43270,TFmatrixID_0531,Inferred,SBP
AT5G43270,TFmatrixID_0401,Inferred,SBP
AT5G43270,TF_motif_seq_0508,Direct,SBP
AT5G43270,TFmatrixID_0403,Inferred,SBP
AT5G43270,TFmatrixID_0410,Inferred,SBP
AT5G43270,TFmatrixID_0400,Inferred,SBP
AT5G43270,TFmatrixID_0523,Inferred,SBP
AT5G43270,TFmatrixID_0398,Inferred,SBP
AT5G43270,TFmatrixID_0405,Inferred,SBP
AT5G43270,TFmatrixID_0408,Inferred,SBP
AT5G43290,TFmatrixID_0452,Inferred,WRKY
AT5G43290,TFmatrixID_0446,Inferred,WRKY
AT5G43290,TFmatrixID_0455,Inferred,WRKY
AT5G43290,TFmatrixID_0459,Inferred,WRKY
AT5G43290,TFmatrixID_0453,Inferred,WRKY
AT5G43290,TFmatrixID_0448,Inferred,WRKY
AT5G43290,TFmatrixID_0454,Inferred,WRKY
AT5G43290,TFmatrixID_0447,Inferred,WRKY
AT5G43290,TFmatrixID_0464,Inferred,WRKY
AT5G43290,TFmatrixID_0444,Inferred,WRKY
AT5G43290,TFmatrixID_0462,Inferred,WRKY
AT5G43290,TFmatrixID_0468,Inferred,WRKY
AT5G43290,TFmatrixID_0456,Inferred,WRKY
AT5G43290,TFmatrixID_0445,Inferred,WRKY
AT5G43290,TFmatrixID_0450,Inferred,WRKY
AT5G43290,TFmatrixID_0457,Inferred,WRKY
AT5G43290,TFmatrixID_0458,Inferred,WRKY
AT5G43290,TFmatrixID_0463,Inferred,WRKY
AT5G43290,TFmatrixID_0443,Inferred,WRKY
AT5G43290,TFmatrixID_0460,Inferred,WRKY
AT5G43290,TFmatrixID_0461,Inferred,WRKY
AT5G43290,TFmatrixID_0466,Inferred,WRKY
AT5G43290,TFmatrixID_0442,Inferred,WRKY
AT5G43410,TFmatrixID_0101,Direct,ERF
AT5G43840,TF_motif_seq_0010,Direct,HSF
AT5G43840,TFmatrixID_1106,Direct,HSF
AT5G43840,TFmatrixID_1109,Direct,HSF
AT5G44080,TFmatrixID_0202,Inferred,bZIP
AT5G44160,TFmatrixID_0975,Direct,C2H2
AT5G44160,TFmatrixID_0974,Direct,C2H2
AT5G44180,TFmatrixID_0279,Inferred,HB-other
AT5G44210,TFmatrixID_0059,Inferred,ERF
AT5G44210,TFmatrixID_0075,Inferred,ERF
AT5G44210,TFmatrixID_0740,Direct,ERF
AT5G44210,TFmatrixID_0106,Inferred,ERF
AT5G44210,TFmatrixID_0060,Inferred,ERF
AT5G44210,TFmatrixID_0103,Inferred,ERF
AT5G44210,TFmatrixID_0110,Inferred,ERF
AT5G44210,TFmatrixID_0100,Inferred,ERF
AT5G44210,TFmatrixID_0077,Inferred,ERF
AT5G44210,TFmatrixID_0062,Inferred,ERF
AT5G44210,TFmatrixID_0072,Inferred,ERF
AT5G44210,TFmatrixID_0061,Inferred,ERF
AT5G44210,TFmatrixID_0069,Inferred,ERF
AT5G44210,TFmatrixID_0742,Direct,ERF
AT5G44210,TFmatrixID_0113,Inferred,ERF
AT5G44210,TFmatrixID_0101,Inferred,ERF
AT5G44210,TFmatrixID_0053,Inferred,ERF
AT5G45050,TFmatrixID_0458,Inferred,WRKY
AT5G45050,TF_motif_seq_0339,Direct,WRKY
AT5G45050,TF_motif_seq_0270,Direct,WRKY
AT5G45050,TFmatrixID_0455,Inferred,WRKY
AT5G45050,TFmatrixID_0452,Inferred,WRKY
AT5G45050,TFmatrixID_0463,Inferred,WRKY
AT5G45050,TFmatrixID_0461,Inferred,WRKY
AT5G45050,TFmatrixID_0457,Inferred,WRKY
AT5G45050,TFmatrixID_0446,Inferred,WRKY
AT5G45050,TFmatrixID_0447,Inferred,WRKY
AT5G45050,TFmatrixID_0450,Inferred,WRKY
AT5G45050,TFmatrixID_0453,Inferred,WRKY
AT5G45050,TFmatrixID_0462,Inferred,WRKY
AT5G45050,TFmatrixID_0460,Inferred,WRKY
AT5G45050,TFmatrixID_0454,Inferred,WRKY
AT5G45050,TFmatrixID_0466,Inferred,WRKY
AT5G45050,TFmatrixID_0464,Inferred,WRKY
AT5G45050,TFmatrixID_0448,Inferred,WRKY
AT5G45050,TFmatrixID_0456,Inferred,WRKY
AT5G45050,TFmatrixID_0468,Inferred,WRKY
AT5G45050,TFmatrixID_0442,Inferred,WRKY
AT5G45050,TFmatrixID_0444,Inferred,WRKY
AT5G45050,TFmatrixID_0445,Inferred,WRKY
AT5G45050,TFmatrixID_0459,Inferred,WRKY
AT5G45050,TFmatrixID_0443,Inferred,WRKY
AT5G45260,TFmatrixID_0452,Inferred,WRKY
AT5G45260,TFmatrixID_0446,Inferred,WRKY
AT5G45260,TFmatrixID_0462,Inferred,WRKY
AT5G45260,TFmatrixID_0457,Inferred,WRKY
AT5G45260,TFmatrixID_0447,Inferred,WRKY
AT5G45260,TFmatrixID_0455,Inferred,WRKY
AT5G45260,TFmatrixID_0461,Inferred,WRKY
AT5G45260,TF_motif_seq_0339,Direct,WRKY
AT5G45260,TFmatrixID_0454,Inferred,WRKY
AT5G45260,TFmatrixID_0442,Inferred,WRKY
AT5G45260,TFmatrixID_0456,Inferred,WRKY
AT5G45260,TFmatrixID_0464,Inferred,WRKY
AT5G45260,TFmatrixID_0460,Inferred,WRKY
AT5G45260,TF_motif_seq_0270,Direct,WRKY
AT5G45260,TFmatrixID_0450,Inferred,WRKY
AT5G45260,TFmatrixID_0445,Inferred,WRKY
AT5G45260,TFmatrixID_0443,Inferred,WRKY
AT5G45260,TFmatrixID_0463,Inferred,WRKY
AT5G45260,TFmatrixID_0468,Inferred,WRKY
AT5G45260,TFmatrixID_0459,Inferred,WRKY
AT5G45300,TFmatrixID_0799,Direct,BES1
AT5G45300,TFmatrixID_0800,Direct,BES1
AT5G45580,TFmatrixID_1024,Direct,G2-like
AT5G45580,TFmatrixID_1021,Direct,G2-like
AT5G45710,TF_motif_seq_0010,Direct,HSF
AT5G46350,TFmatrixID_1473,Direct,WRKY
AT5G46350,TF_motif_seq_0270,Direct,WRKY
AT5G46350,TFmatrixID_1445,Direct,WRKY
AT5G46350,TFmatrixID_0462,Direct,WRKY
AT5G46350,TF_motif_seq_0339,Direct,WRKY
AT5G46590,TFmatrixID_1349,Direct,NAC
AT5G46590,TFmatrixID_1295,Direct,NAC
AT5G46760,TFmatrixID_0173,Direct,bHLH
AT5G46760,TFmatrixID_0513,Direct,bHLH
AT5G46760,TF_motif_seq_0300,Direct,bHLH
AT5G46830,TFmatrixID_0158,Inferred,bHLH
AT5G46830,TFmatrixID_0514,Inferred,bHLH
AT5G46830,TFmatrixID_0804,Direct,bHLH
AT5G46830,TFmatrixID_0157,Inferred,bHLH
AT5G46830,TFmatrixID_0511,Inferred,bHLH
AT5G46830,TFmatrixID_0168,Inferred,bHLH
AT5G46830,TFmatrixID_0173,Inferred,bHLH
AT5G46830,TFmatrixID_0513,Inferred,bHLH
AT5G46830,TFmatrixID_0160,Inferred,bHLH
AT5G46880,TFmatrixID_0288,Inferred,HD-ZIP
AT5G46880,TFmatrixID_0280,Inferred,HD-ZIP
AT5G46880,TFmatrixID_0290,Inferred,HD-ZIP
AT5G47140,TFmatrixID_0272,Direct,GATA
AT5G47220,TFmatrixID_0737,Direct,ERF
AT5G47220,TFmatrixID_0753,Direct,ERF
AT5G47220,TFmatrixID_0102,Direct,ERF
AT5G47230,TFmatrixID_0103,Direct,ERF
AT5G47230,TFmatrixID_0745,Direct,ERF
AT5G47230,TFmatrixID_0749,Direct,ERF
AT5G47370,TFmatrixID_0289,Inferred,HD-ZIP
AT5G47370,TFmatrixID_1079,Direct,HD-ZIP
AT5G47370,TFmatrixID_0286,Inferred,HD-ZIP
AT5G47370,TFmatrixID_0283,Inferred,HD-ZIP
AT5G47370,TFmatrixID_1075,Direct,HD-ZIP
AT5G47390,TFmatrixID_1266,Direct,MYB_related
AT5G47390,TFmatrixID_1239,Direct,MYB_related
AT5G47390,TFmatrixID_0361,Direct,MYB_related
AT5G47640,TF_motif_seq_0257,Direct,NF-YB
AT5G47660,TFmatrixID_1423,Direct,Trihelix
AT5G47660,TFmatrixID_1441,Direct,Trihelix
AT5G47660,TFmatrixID_0307,Direct,Trihelix
AT5G47670,TF_motif_seq_0257,Direct,NF-YB
AT5G48560,TFmatrixID_0174,Direct,bHLH
AT5G48670,TFmatrixID_1140,Direct,M-type_MADS
AT5G49240,TF_motif_seq_0252,Direct,ARR-B
AT5G49300,TFmatrixID_0943,Direct,GATA
AT5G49300,TFmatrixID_0262,Inferred,GATA
AT5G49330,TFmatrixID_0587,Direct,MYB
AT5G49330,TFmatrixID_0586,Direct,MYB
AT5G49520,TF_motif_seq_0270,Direct,WRKY
AT5G49520,TF_motif_seq_0339,Direct,WRKY
AT5G49520,TFmatrixID_0463,Direct,WRKY
AT5G50080,TFmatrixID_0102,Inferred,ERF
AT5G50080,TFmatrixID_0062,Inferred,ERF
AT5G50080,TFmatrixID_0078,Inferred,ERF
AT5G50080,TFmatrixID_0113,Inferred,ERF
AT5G50080,TFmatrixID_0082,Inferred,ERF
AT5G50080,TFmatrixID_0100,Inferred,ERF
AT5G50080,TFmatrixID_0103,Inferred,ERF
AT5G50080,TFmatrixID_0061,Inferred,ERF
AT5G50080,TFmatrixID_0072,Inferred,ERF
AT5G50080,TFmatrixID_0122,Inferred,ERF
AT5G50080,TFmatrixID_0081,Inferred,ERF
AT5G50080,TFmatrixID_0053,Inferred,ERF
AT5G50080,TFmatrixID_0059,Inferred,ERF
AT5G50080,TFmatrixID_0075,Inferred,ERF
AT5G50080,TFmatrixID_0060,Inferred,ERF
AT5G50080,TFmatrixID_0069,Inferred,ERF
AT5G50470,TF_motif_seq_0257,Direct,NF-YC
AT5G50480,TF_motif_seq_0257,Direct,NF-YC
AT5G50570,TFmatrixID_0411,Inferred,SBP
AT5G50570,TFmatrixID_0409,Inferred,SBP
AT5G50570,TFmatrixID_0408,Inferred,SBP
AT5G50570,TFmatrixID_0405,Inferred,SBP
AT5G50570,TFmatrixID_0522,Inferred,SBP
AT5G50570,TFmatrixID_0407,Inferred,SBP
AT5G50570,TFmatrixID_0410,Inferred,SBP
AT5G50570,TFmatrixID_0403,Inferred,SBP
AT5G50670,TFmatrixID_0403,Inferred,SBP
AT5G50670,TFmatrixID_0405,Inferred,SBP
AT5G50670,TFmatrixID_0409,Inferred,SBP
AT5G50670,TFmatrixID_0522,Inferred,SBP
AT5G50670,TFmatrixID_0408,Inferred,SBP
AT5G50670,TFmatrixID_0411,Inferred,SBP
AT5G50670,TFmatrixID_1392,Direct,SBP
AT5G50670,TFmatrixID_0410,Inferred,SBP
AT5G50670,TFmatrixID_0407,Inferred,SBP
AT5G50915,TFmatrixID_0163,Inferred,bHLH
AT5G50915,TFmatrixID_0161,Inferred,bHLH
AT5G50915,TFmatrixID_0177,Inferred,bHLH
AT5G50915,TFmatrixID_0169,Inferred,bHLH
AT5G50915,TFmatrixID_0174,Inferred,bHLH
AT5G50915,TFmatrixID_0179,Inferred,bHLH
AT5G51190,TFmatrixID_0106,Direct,ERF
AT5G51190,TFmatrixID_0664,Direct,ERF
AT5G51190,TFmatrixID_0716,Direct,ERF
AT5G51860,TFmatrixID_0508,Inferred,MIKC_MADS
AT5G51860,TFmatrixID_0500,Inferred,MIKC_MADS
AT5G51860,TFmatrixID_0493,Inferred,MIKC_MADS
AT5G51860,TFmatrixID_0529,Inferred,MIKC_MADS
AT5G51860,TFmatrixID_0530,Inferred,MIKC_MADS
AT5G51860,TFmatrixID_0499,Inferred,MIKC_MADS
AT5G51870,TFmatrixID_0536,Inferred,MIKC_MADS
AT5G51870,TFmatrixID_0470,Inferred,MIKC_MADS
AT5G51870,TFmatrixID_0500,Inferred,MIKC_MADS
AT5G51870,TFmatrixID_0493,Inferred,MIKC_MADS
AT5G51870,TFmatrixID_0501,Inferred,MIKC_MADS
AT5G51870,TFmatrixID_0481,Inferred,MIKC_MADS
AT5G51870,TFmatrixID_0499,Inferred,MIKC_MADS
AT5G51910,TFmatrixID_0426,Direct,TCP
AT5G51990,TFmatrixID_0086,Inferred,ERF
AT5G51990,TFmatrixID_0080,Inferred,ERF
AT5G51990,TFmatrixID_0084,Inferred,ERF
AT5G51990,TF_motif_seq_0292,Direct,ERF
AT5G51990,TFmatrixID_0109,Inferred,ERF
AT5G51990,TFmatrixID_0655,Direct,ERF
AT5G51990,TFmatrixID_0667,Direct,ERF
AT5G51990,TFmatrixID_0070,Inferred,ERF
AT5G51990,TFmatrixID_0121,Inferred,ERF
AT5G51990,TFmatrixID_0088,Inferred,ERF
AT5G51990,TFmatrixID_0085,Inferred,ERF
AT5G52020,TFmatrixID_0682,Direct,ERF
AT5G52020,TFmatrixID_0697,Direct,ERF
AT5G52170,TF_motif_seq_0072,Direct,HD-ZIP
AT5G52170,TFmatrixID_1070,Direct,HD-ZIP
AT5G52660,TFmatrixID_1525,Direct,MYB_related
AT5G52660,TFmatrixID_1241,Direct,MYB_related
AT5G52660,TFmatrixID_1258,Direct,MYB_related
AT5G52660,TFmatrixID_0320,Inferred,MYB_related
AT5G52830,TF_motif_seq_0339,Direct,WRKY
AT5G52830,TFmatrixID_1475,Direct,WRKY
AT5G52830,TFmatrixID_0464,Direct,WRKY
AT5G52830,TF_motif_seq_0270,Direct,WRKY
AT5G52830,TFmatrixID_1446,Direct,WRKY
AT5G53290,TFmatrixID_0107,Direct,ERF
AT5G53950,TFmatrixID_0386,Inferred,NAC
AT5G53950,TFmatrixID_0389,Inferred,NAC
AT5G53950,TFmatrixID_1339,Direct,NAC
AT5G53950,TFmatrixID_0390,Inferred,NAC
AT5G53950,TFmatrixID_0395,Inferred,NAC
AT5G53950,TFmatrixID_0393,Inferred,NAC
AT5G53950,TFmatrixID_0388,Inferred,NAC
AT5G53950,TFmatrixID_0391,Inferred,NAC
AT5G53950,TFmatrixID_0394,Inferred,NAC
AT5G53950,TFmatrixID_1347,Direct,NAC
AT5G53950,TFmatrixID_0396,Inferred,NAC
AT5G54070,TF_motif_seq_0010,Direct,HSF
AT5G54230,TFmatrixID_1176,Direct,MYB
AT5G54230,TFmatrixID_1167,Direct,MYB
AT5G54680,TFmatrixID_0175,Direct,bHLH
AT5G56110,TFmatrixID_1161,Direct,MYB
AT5G56110,TFmatrixID_1164,Direct,MYB
AT5G56270,TFmatrixID_0465,Direct,WRKY
AT5G56270,TF_motif_seq_0270,Direct,WRKY
AT5G56270,TF_motif_seq_0339,Direct,WRKY
AT5G56840,TFmatrixID_1233,Direct,MYB_related
AT5G56840,TFmatrixID_1250,Direct,MYB_related
AT5G56860,TF_motif_seq_0243,Direct,GATA
AT5G56860,TF_motif_seq_0237,Direct,GATA
AT5G56860,TFmatrixID_0262,Inferred,GATA
AT5G56930,TFmatrixID_0990,Direct,NA
AT5G57150,TFmatrixID_0158,Inferred,bHLH
AT5G57390,TFmatrixID_0539,Inferred,AP2
AT5G57390,TFmatrixID_0516,Inferred,AP2
AT5G57620,TFmatrixID_0521,Inferred,MYB
AT5G58010,TFmatrixID_0161,Inferred,bHLH
AT5G58010,TFmatrixID_0505,Inferred,bHLH
AT5G58010,TFmatrixID_0177,Inferred,bHLH
AT5G58010,TFmatrixID_0163,Inferred,bHLH
AT5G58010,TFmatrixID_0166,Inferred,bHLH
AT5G58010,TFmatrixID_0179,Inferred,bHLH
AT5G58010,TFmatrixID_0169,Inferred,bHLH
AT5G58010,TFmatrixID_0159,Inferred,bHLH
AT5G58010,TFmatrixID_0497,Inferred,bHLH
AT5G58010,TFmatrixID_0174,Inferred,bHLH
AT5G58010,TFmatrixID_0170,Inferred,bHLH
AT5G58010,TFmatrixID_0164,Inferred,bHLH
AT5G58010,TFmatrixID_0558,Inferred,bHLH
AT5G58010,TFmatrixID_0559,Inferred,bHLH
AT5G58080,TFmatrixID_0362,Direct,ARR-B
AT5G58080,TF_motif_seq_0252,Direct,ARR-B
AT5G58620,TFmatrixID_0991,Direct,C3H
AT5G58850,TFmatrixID_1159,Direct,MYB
AT5G58850,TFmatrixID_1166,Direct,MYB
AT5G58900,TFmatrixID_1267,Direct,MYB_related
AT5G58900,TFmatrixID_1235,Direct,MYB_related
AT5G59430,TFmatrixID_1264,Direct,NA
AT5G59570,TFmatrixID_0354,Inferred,G2-like
AT5G59780,TFmatrixID_0594,Direct,MYB
AT5G59820,TFmatrixID_0218,Direct,C2H2
AT5G59990,TFmatrixID_0885,Direct,NA
AT5G59990,TFmatrixID_0886,Direct,NA
AT5G60120,TFmatrixID_0498,Inferred,AP2
AT5G60120,TFmatrixID_0624,Direct,AP2
AT5G60120,TFmatrixID_0625,Direct,AP2
AT5G60120,TFmatrixID_0626,Direct,AP2
AT5G60130,TFmatrixID_0643,Direct,B3
AT5G60130,TFmatrixID_0650,Direct,B3
AT5G60200,TFmatrixID_0240,Direct,Dof
AT5G60200,TF_motif_seq_0239,Direct,Dof
AT5G60450,TF_motif_seq_0335,Direct,ARF
AT5G60450,TFmatrixID_0156,Inferred,ARF
AT5G60690,TFmatrixID_0518,Inferred,HD-ZIP
AT5G60690,TFmatrixID_0542,Inferred,HD-ZIP
AT5G60850,TF_motif_seq_0239,Direct,Dof
AT5G60850,TFmatrixID_0242,Direct,Dof
AT5G60850,TFmatrixID_0907,Direct,Dof
AT5G60850,TFmatrixID_0241,Direct,Dof
AT5G60850,TFmatrixID_0906,Direct,Dof
AT5G60910,TFmatrixID_0508,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0469,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0529,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0493,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0470,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0530,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0537,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0538,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0481,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0536,Inferred,MIKC_MADS
AT5G60910,TFmatrixID_0499,Inferred,MIKC_MADS
AT5G60970,TFmatrixID_0427,Direct,TCP
AT5G61270,TFmatrixID_0505,Inferred,bHLH
AT5G61270,TFmatrixID_0558,Inferred,bHLH
AT5G61270,TFmatrixID_0507,Inferred,bHLH
AT5G61270,TFmatrixID_0506,Inferred,bHLH
AT5G61270,TFmatrixID_0159,Inferred,bHLH
AT5G61270,TFmatrixID_0821,Direct,bHLH
AT5G61270,TFmatrixID_0559,Inferred,bHLH
AT5G61270,TFmatrixID_0166,Inferred,bHLH
AT5G61430,TFmatrixID_0389,Direct,NAC
AT5G61590,TFmatrixID_0102,Inferred,ERF
AT5G61590,TFmatrixID_0106,Inferred,ERF
AT5G61590,TFmatrixID_0103,Inferred,ERF
AT5G61590,TFmatrixID_0081,Inferred,ERF
AT5G61590,TFmatrixID_0071,Inferred,ERF
AT5G61590,TFmatrixID_0077,Inferred,ERF
AT5G61590,TFmatrixID_0082,Inferred,ERF
AT5G61590,TFmatrixID_0078,Inferred,ERF
AT5G61590,TFmatrixID_0092,Inferred,ERF
AT5G61600,TFmatrixID_0110,Inferred,ERF
AT5G61600,TFmatrixID_0774,Direct,ERF
AT5G61600,TFmatrixID_0106,Inferred,ERF
AT5G61600,TFmatrixID_0081,Inferred,ERF
AT5G61600,TFmatrixID_0071,Inferred,ERF
AT5G61600,TFmatrixID_0101,Inferred,ERF
AT5G61600,TFmatrixID_0069,Inferred,ERF
AT5G61600,TFmatrixID_0743,Direct,ERF
AT5G61600,TFmatrixID_0103,Inferred,ERF
AT5G61600,TFmatrixID_0092,Inferred,ERF
AT5G61620,TFmatrixID_1253,Direct,MYB_related
AT5G61620,TFmatrixID_1246,Direct,MYB_related
AT5G61850,TFmatrixID_0535,Direct,LFY
AT5G61890,TFmatrixID_0082,Inferred,ERF
AT5G61890,TFmatrixID_0053,Inferred,ERF
AT5G61890,TFmatrixID_0071,Inferred,ERF
AT5G61890,TFmatrixID_0069,Inferred,ERF
AT5G61890,TFmatrixID_0113,Inferred,ERF
AT5G61890,TFmatrixID_0102,Inferred,ERF
AT5G61890,TFmatrixID_0100,Inferred,ERF
AT5G61890,TFmatrixID_0060,Inferred,ERF
AT5G61890,TFmatrixID_0106,Inferred,ERF
AT5G61890,TFmatrixID_0103,Inferred,ERF
AT5G62000,TFmatrixID_0785,Direct,ARF
AT5G62000,TF_motif_seq_0335,Direct,ARF
AT5G62020,TFmatrixID_0641,Direct,HSF
AT5G62020,TF_motif_seq_0010,Direct,HSF
AT5G62020,TFmatrixID_0642,Direct,HSF
AT5G62020,TFmatrixID_1102,Direct,HSF
AT5G62165,TFmatrixID_0470,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_0530,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_0536,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_0499,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_0538,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_0493,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_0469,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_1137,Direct,MIKC_MADS
AT5G62165,TFmatrixID_0500,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_0537,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_0508,Inferred,MIKC_MADS
AT5G62165,TFmatrixID_0529,Inferred,MIKC_MADS
AT5G62260,TFmatrixID_0137,Inferred,NA
AT5G62260,TFmatrixID_0138,Inferred,NA
AT5G62260,TFmatrixID_0140,Inferred,NA
AT5G62260,TFmatrixID_0141,Inferred,NA
AT5G62260,TFmatrixID_0142,Inferred,NA
AT5G62260,TFmatrixID_0154,Inferred,NA
AT5G62260,TFmatrixID_0134,Inferred,NA
AT5G62260,TFmatrixID_0135,Inferred,NA
AT5G62260,TFmatrixID_0136,Inferred,NA
AT5G62260,TFmatrixID_0153,Inferred,NA
AT5G62260,TFmatrixID_0146,Inferred,NA
AT5G62260,TFmatrixID_0139,Inferred,NA
AT5G62260,TFmatrixID_0575,Inferred,NA
AT5G62260,TFmatrixID_0132,Inferred,NA
AT5G62260,TFmatrixID_0144,Inferred,NA
AT5G62320,TFmatrixID_1175,Direct,MYB
AT5G62320,TFmatrixID_1194,Direct,MYB
AT5G62380,TFmatrixID_0397,Inferred,NAC
AT5G62380,TFmatrixID_0392,Inferred,NAC
AT5G62380,TFmatrixID_1288,Direct,NAC
AT5G62380,TFmatrixID_0383,Inferred,NAC
AT5G62380,TFmatrixID_1338,Direct,NAC
AT5G62430,TF_motif_seq_0239,Direct,Dof
AT5G62470,TFmatrixID_1192,Direct,MYB
AT5G62470,TFmatrixID_0346,Inferred,MYB
AT5G62470,TFmatrixID_1197,Direct,MYB
AT5G62610,TFmatrixID_0169,Inferred,bHLH
AT5G62610,TFmatrixID_0179,Inferred,bHLH
AT5G62610,TFmatrixID_0174,Inferred,bHLH
AT5G62610,TFmatrixID_0161,Inferred,bHLH
AT5G62610,TFmatrixID_0163,Inferred,bHLH
AT5G62940,TF_motif_seq_0239,Direct,Dof
AT5G62940,TFmatrixID_0889,Direct,Dof
AT5G62940,TFmatrixID_0243,Direct,Dof
AT5G62940,TFmatrixID_1527,Direct,Dof
AT5G63090,TFmatrixID_1122,Direct,LBD
AT5G63260,TFmatrixID_0985,Direct,C3H
AT5G63260,TFmatrixID_0988,Direct,C3H
AT5G63790,TFmatrixID_0381,Inferred,NAC
AT5G64060,TFmatrixID_1341,Direct,NAC
